date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:22:49	13584/13584	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2016:30:16%20GMT	https://vicotrusttrd.com/dist/auth-assets/fonts/fa-regular-400.html	C:/My%20Web%20Sites/letssee/vicotrusttrd.com/dist/auth-assets/fonts/fa-regular-400.html	(from https://vicotrusttrd.com/dist/auth-assets/css/icons.min.css)
14:22:50	16800/16800	---M--	200	added ('OK')	font/woff	date:Fri,%2004%20Dec%202020%2012:09:30%20GMT	https://vicotrusttrd.com/dist/auth-assets/fonts/fa-regular-400.woff	C:/My%20Web%20Sites/letssee/vicotrusttrd.com/dist/auth-assets/fonts/fa-regular-400.woff	(from https://vicotrusttrd.com/dist/auth-assets/css/icons.min.css)
14:22:50	34092/34092	---M--	200	added ('OK')	font/ttf	date:Fri,%2004%20Dec%202020%2012:09:30%20GMT	https://vicotrusttrd.com/dist/auth-assets/fonts/fa-regular-400.ttf	C:/My%20Web%20Sites/letssee/vicotrusttrd.com/dist/auth-assets/fonts/fa-regular-400.ttf	(from https://vicotrusttrd.com/dist/auth-assets/css/icons.min.css)
14:22:51	144322/144322	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2004%20Dec%202020%2012:09:30%20GMT	https://vicotrusttrd.com/dist/auth-assets/fonts/fa-regular-400.svg	C:/My%20Web%20Sites/letssee/vicotrusttrd.com/dist/auth-assets/fonts/fa-regular-400.svg	(from https://vicotrusttrd.com/dist/auth-assets/css/icons.min.css)
14:22:52	202902/202902	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2004%20Dec%202020%2012:09:30%20GMT	https://vicotrusttrd.com/dist/auth-assets/fonts/fa-solid-900.eot	C:/My%20Web%20Sites/letssee/vicotrusttrd.com/dist/auth-assets/fonts/fa-solid-900.eot	(from https://vicotrusttrd.com/dist/auth-assets/css/icons.min.css)
14:22:53	79444/79444	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2016:30:16%20GMT	https://vicotrusttrd.com/dist/auth-assets/fonts/fa-solid-900.html	C:/My%20Web%20Sites/letssee/vicotrusttrd.com/dist/auth-assets/fonts/fa-solid-900.html	(from https://vicotrusttrd.com/dist/auth-assets/css/icons.min.css)
14:22:53	202902/202902	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2004%20Dec%202020%2012:09:30%20GMT	https://vicotrusttrd.com/dist/auth-assets/fonts/fa-solid-900d41dd41d.eot?	C:/My%20Web%20Sites/letssee/vicotrusttrd.com/dist/auth-assets/fonts/fa-solid-900d41dd41dd41d.eot	(from https://vicotrusttrd.com/dist/auth-assets/css/icons.min.css)
14:22:55	202616/202616	---M--	200	added ('OK')	font/ttf	date:Fri,%2004%20Dec%202020%2012:09:32%20GMT	https://vicotrusttrd.com/dist/auth-assets/fonts/fa-solid-900.ttf	C:/My%20Web%20Sites/letssee/vicotrusttrd.com/dist/auth-assets/fonts/fa-solid-900.ttf	(from https://vicotrusttrd.com/dist/auth-assets/css/icons.min.css)
14:22:55	103300/103300	---M--	200	added ('OK')	font/woff	date:Fri,%2004%20Dec%202020%2012:09:32%20GMT	https://vicotrusttrd.com/dist/auth-assets/fonts/fa-solid-900.woff	C:/My%20Web%20Sites/letssee/vicotrusttrd.com/dist/auth-assets/fonts/fa-solid-900.woff	(from https://vicotrusttrd.com/dist/auth-assets/css/icons.min.css)
14:22:55	40522/40522	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2004%20Dec%202020%2012:09:28%20GMT	https://vicotrusttrd.com/dist/auth-assets/fonts/dripicons-v2.eot	C:/My%20Web%20Sites/letssee/vicotrusttrd.com/dist/auth-assets/fonts/dripicons-v2.eot	(from https://vicotrusttrd.com/dist/auth-assets/css/icons.min.css)
14:22:55	40522/40522	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2004%20Dec%202020%2012:09:28%20GMT	https://vicotrusttrd.com/dist/auth-assets/fonts/dripicons-v2d41dd41d.eot?	C:/My%20Web%20Sites/letssee/vicotrusttrd.com/dist/auth-assets/fonts/dripicons-v2d41dd41dd41d.eot	(from https://vicotrusttrd.com/dist/auth-assets/css/icons.min.css)
14:22:56	26004/26004	---M--	200	added ('OK')	font/woff	date:Fri,%2004%20Dec%202020%2012:09:28%20GMT	https://vicotrusttrd.com/dist/auth-assets/fonts/dripicons-v2.woff	C:/My%20Web%20Sites/letssee/vicotrusttrd.com/dist/auth-assets/fonts/dripicons-v2.woff	(from https://vicotrusttrd.com/dist/auth-assets/css/icons.min.css)
14:22:56	40348/40348	---M--	200	added ('OK')	font/ttf	date:Fri,%2004%20Dec%202020%2012:09:28%20GMT	https://vicotrusttrd.com/dist/auth-assets/fonts/dripicons-v2.ttf	C:/My%20Web%20Sites/letssee/vicotrusttrd.com/dist/auth-assets/fonts/dripicons-v2.ttf	(from https://vicotrusttrd.com/dist/auth-assets/css/icons.min.css)
14:22:57	897426/897426	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2004%20Dec%202020%2012:09:30%20GMT	https://vicotrusttrd.com/dist/auth-assets/fonts/fa-solid-900.svg	C:/My%20Web%20Sites/letssee/vicotrusttrd.com/dist/auth-assets/fonts/fa-solid-900.svg	(from https://vicotrusttrd.com/dist/auth-assets/css/icons.min.css)
14:22:57	99368/99368	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2004%20Dec%202020%2012:09:28%20GMT	https://vicotrusttrd.com/dist/auth-assets/fonts/dripicons-v2.svg	C:/My%20Web%20Sites/letssee/vicotrusttrd.com/dist/auth-assets/fonts/dripicons-v2.svg	(from https://vicotrusttrd.com/dist/auth-assets/css/icons.min.css)
14:22:57	1130/1130	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Apr%202023%2013:22:57%20GMT	https://vicotrusttrd.com/dist/contact.html	C:/My%20Web%20Sites/letssee/vicotrusttrd.com/dist/contact.html	(from https://vicotrusttrd.com/dist/template/assets/libs/fonts/glyphicons-halflings-regular.html)
